Reference time: 04/16/19 06:14:52 UTC,,,,,,,,,,,,,,,,,,,,,,,,,
CentisecTime: 155539529240,,,,,,,,,,,,,,,,,,,,,,,,,
DeviceID: 71, DeviceFamily: S6, OFVersion: 2.1.0.999, FirmwareVersion: 1.01,,,,,,,,,,,,,,,,,,,,,,
Acceleration.forward,Acceleration.side,Acceleration.up,Rotation.roll,Rotation.pitch,Rotation.yaw,RawPlayerLoad,SmoothedPlayerLoad,imuAcceleration.forward,imuAcceleration.side,imuAcceleration.up,imuOrientation.forward,imuOrientation.side,imuOrientation.up,Facing,Latitude,Longitude,Odometer,RawVelocity,SmoothedVelocity,GNSS.LPS.Acceleration,MetabolicPower,GNSS.Fix,GNSS.Strength,GNSS.HDOP,HeartRate
-1.55074,0.487872,0.01452,81.069,-76.677,-16.714,0.749023,1.61128,0.710308,0.554319,0.35322,0.885165,-0.026013,-0.46455,-42.9089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.20371,0.475288,0.26378,60.39,-78.324,53.009,0.567383,1.60882,0.755346,0.503893,-0.0408674,0.898257,-0.0131159,-0.439276,-43.6364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.05367,0.49126,0.42834,22.753,-60.695,108.58,0.379883,1.60597,0.835626,0.467913,-0.213988,0.909589,0.0112405,-0.415358,-45.7136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.896852,0.49368,0.51304,-12.749,-45.201,152.622,0.271973,1.60278,0.854627,0.408336,-0.356456,0.918148,0.0447386,-0.393704,-48.0501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.76472,0.45012,0.551276,-43.066,-37.759,176.717,0.19873,1.59926,0.841115,0.306249,-0.461439,0.92423,0.082804,-0.37275,-50.6552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.660176,0.366872,0.575476,-65.087,-27.572,179.279,0.156738,1.59537,0.815564,0.174509,-0.546125,0.927844,0.120945,-0.352815,-52.1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.501424,0.253132,0.563376,-85.644,-2.44,157.929,0.171875,1.59114,0.728882,0.0485825,-0.684935,0.928819,0.154425,-0.336822,-53.8574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.353804,0.153428,0.559504,-104.981,24.278,125.477,0.174316,1.58663,0.655266,-0.0445977,-0.825646,0.927972,0.182111,-0.325121,-60.6974,-37.8509028,144.9884858,368.695,0.3985,0.358103,0.0858058,0,9,0,1.04,0
-0.264748,0.092928,0.544016,-124.684,47.58,77.47,0.138184,1.58192,0.597739,-0.095105,-0.908654,0.926502,0.201989,-0.31748,-67.7406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.252648,0.052272,0.541112,-139.629,69.357,25.62,0.0834961,1.57707,0.577837,-0.14026,-0.923863,0.925492,0.214558,-0.312138,-74.6913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.21054,0.000968,0.5566,-149.023,89.182,-17.019,0.0737305,1.5721,0.565789,-0.183016,-0.97721,0.92529,0.219287,-0.309437,-73.6024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.192148,-0.029524,0.595804,-154.757,101.931,-54.29,0.0581055,1.56709,0.588992,-0.213833,-1.01178,0.926086,0.218509,-0.307602,-72.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.178596,-0.054692,0.647108,-154.635,109.068,-80.825,0.0551758,1.56218,0.627837,-0.23966,-1.04494,0.927481,0.212732,-0.307447,-71.7864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.167948,-0.0968,0.698412,-149.45,107.97,-92.537,0.0605469,1.55744,0.664423,-0.27917,-1.07722,0.929987,0.203757,-0.305954,-70.8124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.1452,-0.136972,0.74778,-143.96,100.223,-95.465,0.0639648,1.55289,0.698211,-0.312404,-1.118,0.932894,0.194045,-0.303405,-69.8425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.12584,-0.196504,0.793276,-138.165,87.291,-90.951,0.0708008,1.5485,0.726443,-0.363192,-1.15527,0.936533,0.183165,-0.298926,-71.1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.123904,-0.260876,0.840224,-134.139,70.455,-81.679,0.0742188,1.54424,0.761987,-0.422907,-1.17294,0.941062,0.172122,-0.291163,-72.1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.115676,-0.354288,0.838288,-128.893,55.632,-68.503,0.0791016,1.54009,0.746021,-0.501472,-1.18332,0.946026,0.161588,-0.280935,-73.1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.112772,-0.391556,0.817476,-124.074,36.783,-55.205,0.0551758,1.53603,0.727359,-0.525339,-1.17108,0.951441,0.151508,-0.267964,-76.4056,-37.8509007,144.9884872,368.695,0.2005,0.356371,0.0908902,0,8,3,1.16,0
-0.16214,-0.428824,0.7381,-117.242,21.533,-42.456,0.0664063,1.532,0.664561,-0.55187,-1.09365,0.956589,0.142378,-0.254296,-79.2274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.203764,-0.446248,0.619036,-106.14,10.797,-30.012,0.0942383,1.52798,0.564126,-0.552668,-1.0135,0.961056,0.13319,-0.242141,-81.6654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.282656,-0.463188,0.50578,-87.779,0.305,-19.337,0.116211,1.52404,0.475244,-0.560912,-0.901147,0.965204,0.124453,-0.229986,-82.7865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.38478,-0.477224,0.402204,-60.146,-8.479,-10.492,0.130371,1.52024,0.399167,-0.570546,-0.770414,0.968839,0.115332,-0.219205,-83.7604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.56144,-0.495132,0.289432,-14.518,-16.165,4.575,0.17041,1.51664,0.325911,-0.592075,-0.567137,0.97221,0.106214,-0.20863,-82.8481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.865876,-0.497552,0.201828,35.929,-17.751,23.546,0.242188,1.5132,0.299914,-0.614378,-0.244603,0.975034,0.0977098,-0.199404,-82.0077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.33197,-0.536272,0.069696,85.461,-11.163,48.434,0.370605,1.50988,0.252971,-0.682521,0.239659,0.977086,0.0901599,-0.192806,-81.2261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.04877,-0.474804,-0.131648,130.235,-14.64,83.692,0.568359,1.50668,0.186304,-0.673696,0.987878,0.978412,0.0870657,-0.187429,-90.6408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.9858,-0.360096,-0.172304,161.345,-50.386,117.486,0.761719,1.50361,0.283795,-0.659342,1.92559,0.980604,0.0897488,-0.174245,-98.9185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.05447,-0.2299,-0.138424,142.008,-126.697,147.498,0.925293,1.50071,0.379219,-0.675597,2.9888,0.984461,0.0989631,-0.145059,-106.097,-37.8508997,144.9884877,369.077,0.4405,0.330795,0.0819717,0,10,5,1.01,0
-5.14686,0.02178,-0.443344,72.041,-207.034,144.204,1.04102,1.498,0.038177,-0.569209,4.13436,0.98795,0.112606,-0.106178,-105.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.91932,0.253616,-0.937024,7.93,-244.427,94.428,0.971191,1.49552,-0.565969,-0.398361,4.95833,0.990141,0.120588,-0.0712737,-104.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.82204,0.057596,-1.45248,3.355,-254.797,13.786,0.566895,1.49328,-1.22094,-0.449197,4.85804,0.992774,0.10935,-0.049416,-102.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.39515,-0.08228,-1.71288,40.26,-277.672,-63.623,0.354004,1.49129,-1.58196,-0.409628,4.42014,0.995831,0.0854883,-0.0318319,-99.9349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.54137,-0.029524,-1.84307,89.182,-313.601,-115.839,0.529297,1.48956,-1.79705,-0.187614,3.55601,0.998259,0.0575061,-0.0131553,-97.7853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.56369,0.168432,-1.85275,140.056,-365.146,-107.055,0.756836,1.48809,-1.89335,0.103976,2.54477,0.999183,0.038557,0.0121469,-93.8409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.57875,0.308308,-1.76708,177.449,-413.458,-64.233,0.878906,1.48688,-1.87509,0.28527,1.50405,0.998421,0.0326889,0.0456742,-90.4085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.66012,0.402688,-1.65189,190.625,-438.895,-1.586,0.90332,1.48589,-1.77239,0.407342,0.529578,0.995558,0.041271,0.0846225,-87.6528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.894432,0.444312,-1.5367,174.277,-423.401,66.002,0.834473,1.48508,-1.61012,0.489956,-0.27451,0.990439,0.0631664,0.122637,-92.5228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.306856,0.546436,-1.45297,166.835,-389.424,116.022,0.710449,1.4844,-1.43397,0.656868,-0.872969,0.982988,0.0963109,0.156392,-97.1336,-37.8509,144.9884877,369.11,0.2955,0.306836,0.0542341,0,11,6,0.95,0
0.098736,0.472868,-1.26711,171.959,-346.175,133.773,0.561035,1.48385,-1.16199,0.644849,-1.26995,0.973393,0.132784,0.186746,-88.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.223608,0.244904,-0.968968,164.151,-298.229,132.919,0.40918,1.48344,-0.848431,0.428399,-1.38147,0.963023,0.164836,0.213108,-82.2628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.385264,0.129712,-0.744876,125.599,-242.78,121.329,0.345703,1.48323,-0.58742,0.326593,-1.51804,0.952323,0.19276,0.236482,-77.6046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.506264,0.080344,-0.648076,94.977,-208.498,103.395,0.248047,1.48321,-0.448358,0.300497,-1.62565,0.941795,0.217195,0.256611,-70.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.568216,0.054208,-0.558052,72.041,-180.682,80.52,0.174805,1.48337,-0.329285,0.282801,-1.66994,0.931742,0.237314,0.274845,-64.4135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.651464,0.04114,-0.51788,55.449,-154.513,54.717,0.129395,1.48372,-0.24962,0.287765,-1.74107,0.923145,0.252663,0.289767,-60.3214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.719224,0.040656,-0.477708,36.905,-132.248,28.975,0.100586,1.48433,-0.174468,0.296969,-1.79279,0.91621,0.262771,0.302508,-55.0821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.764236,0.043076,-0.47674,16.714,-106.262,4.331,0.0683594,1.48522,-0.141397,0.311947,-1.8342,0.909398,0.269989,0.316389,-51.2255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.797148,0.062436,-0.485452,-3.05,-75.823,-16.165,0.0473633,1.48641,-0.124457,0.339097,-1.86286,0.905745,0.2719,0.32511,-50.7529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.829092,0.10406,-0.514976,-21.777,-42.639,-29.097,0.0478516,1.48787,-0.126258,0.393447,-1.89033,0.903678,0.273735,0.329293,-50.3596,-37.8508977,144.9884883,369.11,0.0785,0.284993,0.0129409,0,11,7,0.95,0
0.849904,0.138424,-0.546436,-32.086,-16.348,-31.598,0.046875,1.48963,-0.140351,0.43859,-1.90996,0.903694,0.273927,0.329091,-50.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.840708,0.158268,-0.581768,-39.894,7.747,-25.132,0.0385742,1.49168,-0.174416,0.467584,-1.90622,0.904415,0.275582,0.325711,-46.2334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.82764,0.162624,-0.611292,-44.652,29.768,-11.468,0.0322266,1.494,-0.210824,0.48391,-1.89805,0.906077,0.280327,0.316926,-43.3262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.833448,0.160688,-0.649044,-43.188,43.554,4.819,0.0332031,1.49647,-0.249571,0.503123,-1.90901,0.907761,0.287021,0.305923,-41.0832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.814088,0.163108,-0.68002,-36.295,50.386,20.13,0.0332031,1.499,-0.290677,0.523399,-1.89069,0.909124,0.296487,0.292556,-39.2683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.794244,0.165528,-0.668404,-21.045,56.974,32.452,0.0170898,1.50155,-0.29045,0.534361,-1.85737,0.909193,0.309157,0.278908,-37.9474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.773916,0.136972,-0.64614,-2.867,68.32,43.493,0.0229492,1.50411,-0.289466,0.516042,-1.82772,0.909426,0.324188,0.260473,-37.0899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.763268,0.12826,-0.613712,8.174,83.448,51.057,0.0268555,1.50663,-0.270448,0.516726,-1.7972,0.908671,0.341475,0.240236,-36.5285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.753104,0.141328,-0.58322,14.823,101.809,57.584,0.027832,1.50903,-0.247778,0.537685,-1.75946,0.907509,0.359381,0.217424,-36.2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.72116,0.179564,-0.565796,22.204,126.27,62.22,0.0366211,1.51123,-0.236811,0.58069,-1.69221,0.90571,0.379242,0.18938,-37.9787,-37.8508997,144.9884875,369.148,0.2675,0.252649,-0.0346631,0,12,6,0.95,0
0.699864,0.191664,-0.53966,30.622,151.951,65.819,0.0356445,1.51317,-0.221681,0.598907,-1.64027,0.903374,0.399213,0.156665,-39.6809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.703736,0.224092,-0.564344,40.809,180.072,68.93,0.0253906,1.51486,-0.237867,0.663468,-1.60595,0.899826,0.419882,0.118371,-41.3252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.724548,0.290884,-0.672276,54.717,212.158,69.845,0.0742188,1.51628,-0.308691,0.803378,-1.56642,0.893576,0.44322,0.0712619,-41.5472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.68728,0.342188,-0.84216,75.03,256.017,58.072,0.127441,1.51738,-0.452598,0.939196,-1.46016,0.88579,0.46393,0.0120213,-41.9194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.509168,0.396396,-0.982036,99.674,316.773,33.062,0.171875,1.5181,-0.590047,0.997079,-1.1961,0.875875,0.478636,-0.061241,-42.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.167948,0.35332,-1.14369,117.608,398.94,-3.111,0.270508,1.5184,-0.792627,0.890883,-0.802157,0.862703,0.482791,-0.150524,-43.4669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.453024,0.467544,-1.64028,96.319,479.765,-41.968,0.551758,1.51828,-1.15239,0.860817,0.0224152,0.842708,0.473881,-0.255498,-44.1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.84452,1.18677,-2.4534,55.51,521.733,-57.584,1.18213,1.51775,-1.23079,0.839717,1.93426,0.810392,0.458257,-0.365055,-46.1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.73358,1.7516,-2.62038,33.367,490.318,-43.31,1.56689,1.51682,-0.583209,-0.0359104,3.85104,0.776688,0.44069,-0.450054,-48.1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.53115,1.93164,-2.17897,7.015,406.077,-14.152,1.66406,1.51551,0.297881,-1.37055,5.09144,0.757804,0.429302,-0.491359,-50.0795,-37.8509017,144.9884865,369.387,0.5335,0.232997,-0.0837344,0,12,2,0.95,0
-6.66662,1.79032,-1.79225,-40.504,287.31,-12.932,1.39014,1.51383,0.812159,-2.21756,5.72934,0.766283,0.410652,-0.494141,-50.6777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.76632,1.53815,-1.90164,-56.486,177.022,-77.104,0.705078,1.51181,0.803617,-2.12021,5.82819,0.785474,0.3796,-0.48881,-50.6653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-6.06404,1.21774,-1.81403,-2.562,116.266,-190.93,0.22998,1.50943,0.766512,-1.59488,5.19798,0.811663,0.33422,-0.479063,-50.7628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.7161,0.756492,-1.21436,59.719,92.049,-294.325,0.882813,1.50666,0.874791,-1.06297,3.73216,0.83793,0.272691,-0.472772,-49.9339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.17601,0.46464,-0.516912,89.06,42.273,-318.298,1.31592,1.50349,0.922196,-0.556678,2.06754,0.858771,0.214015,-0.465521,-48.3396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.13928,0.4598,-0.169884,76.311,-13.237,-272.487,1.18799,1.49987,0.827581,-0.11031,1.02971,0.876807,0.168487,-0.450358,-47.2523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.60252,0.527076,0.068244,56.852,-45.384,-177.693,0.865723,1.49578,0.811853,0.138985,0.473815,0.890934,0.14321,-0.430962,-45.9435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.13353,0.644688,0.179564,25.132,-51.423,-70.882,0.661133,1.49124,0.729173,0.354524,0.0370007,0.900338,0.140251,-0.411973,-51.2533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.930248,0.582736,0.28314,17.69,-67.1,12.688,0.430664,1.48629,0.716576,0.310809,-0.178399,0.908198,0.149963,-0.390753,-57.2333,-37.850902,144.9884863,369.424,0.5205,0.246544,-0.120149,0,11,5,0.95,0
-0.83006,0.5324,0.436084,-7.198,-61.305,71.858,0.288086,1.48103,0.797303,0.2298,-0.311436,0.914029,0.169959,-0.368327,-63.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.681472,0.472384,0.499972,-31.659,-49.837,102.236,0.224609,1.47552,0.784193,0.161394,-0.455467,0.917836,0.19475,-0.345905,-63.8208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.57596,0.403172,0.567732,-59.475,-41.175,108.641,0.178711,1.46973,0.788103,0.0760924,-0.564454,0.920266,0.220664,-0.323138,-64.1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.461252,0.330088,0.572572,-85.522,-29.585,96.624,0.151367,1.46363,0.733887,0.0127527,-0.667138,0.921396,0.244651,-0.301953,-64.8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.370744,0.259908,0.557084,-111.935,-14.823,74.237,0.128418,1.4572,0.670745,-0.0394733,-0.747239,0.921708,0.26495,-0.283295,-65.7509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.298628,0.222156,0.526592,-137.372,3.05,46.909,0.103516,1.45046,0.611142,-0.0551273,-0.801764,0.922312,0.281106,-0.265179,-66.7961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.247808,0.194084,0.501908,-160.552,21.472,17.873,0.0810547,1.44345,0.566623,-0.0648679,-0.839625,0.922834,0.293419,-0.249565,-66.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.226996,0.155364,0.484484,-176.717,35.807,-5.551,0.0605469,1.4362,0.530674,-0.0929259,-0.858086,0.923275,0.302559,-0.23669,-65.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.207152,0.112288,0.490776,-187.819,48.434,-23.485,0.0512695,1.42878,0.516267,-0.128031,-0.883989,0.924831,0.307229,-0.224273,-65.6473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.189728,0.046464,0.50578,-192.638,56.12,-37.82,0.059082,1.42127,0.50317,-0.184229,-0.91724,0.927124,0.308676,-0.21251,-72.5518,-37.8509023,144.9884867,369.473,0.3995,0.261796,-0.129293,0,9,4,1.11,0
-0.192148,-0.028556,0.524656,-191.235,58.987,-45.079,0.0664063,1.41376,0.493703,-0.255179,-0.935649,0.930082,0.307322,-0.201249,-79.4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.196504,-0.108416,0.558052,-183.793,58.804,-46.421,0.0756836,1.40629,0.497878,-0.334574,-0.955632,0.933494,0.304036,-0.190135,-86.1545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.210056,-0.197472,0.589996,-170.068,51.118,-44.591,0.0859375,1.39884,0.500831,-0.423427,-0.966959,0.937779,0.298072,-0.178109,-85.2246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.248776,-0.301532,0.62678,-151.768,39.528,-43.005,0.101074,1.39133,0.507801,-0.534702,-0.956458,0.942563,0.29049,-0.164895,-84.3986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.255552,-0.397848,0.65582,-132.187,24.217,-38.674,0.100586,1.38378,0.512097,-0.624804,-0.967339,0.948173,0.280328,-0.149612,-83.6858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.281204,-0.467544,0.663564,-114.985,5.917,-35.929,0.0854492,1.37619,0.5095,-0.689482,-0.945099,0.954248,0.267843,-0.132932,-83.0288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.313632,-0.478192,0.6171,-100.04,-13.542,-32.33,0.0532227,1.36858,0.473257,-0.687029,-0.891081,0.960234,0.254842,-0.114046,-82.4356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.320892,-0.452056,0.55902,-83.936,-26.474,-31.415,0.0415039,1.3609,0.432813,-0.640947,-0.852728,0.965601,0.241996,-0.0951414,-82.4768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.332508,-0.42592,0.524656,-65.27,-38.308,-31.598,0.0395508,1.35319,0.413125,-0.601855,-0.814711,0.97046,0.228984,-0.0759887,-82.5002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.355256,-0.393008,0.4961,-48.8,-49.288,-31.293,0.0429688,1.34548,0.398563,-0.559751,-0.766325,0.974853,0.215635,-0.0562415,-82.5189,-37.8509022,144.9884888,369.658,1.0025,0.24773,-0.118749,0,9,0,1.08,0
-0.426404,-0.316536,0.483516,-32.025,-58.865,-31.049,0.0722656,1.33784,0.404905,-0.489098,-0.664383,0.978499,0.203115,-0.0358324,-88.1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.502876,-0.289432,0.468028,-10.309,-61.122,-32.208,0.074707,1.33029,0.393802,-0.46374,-0.569221,0.981496,0.190796,-0.0161725,-93.2312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.68244,-0.291852,0.404624,11.773,-56.059,-29.646,0.131836,1.32283,0.324913,-0.474308,-0.380254,0.98399,0.178225,0.00061211,-92.5993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.11223,-0.287012,0.261844,40.077,-37.21,-16.836,0.300781,1.31542,0.169426,-0.503126,0.0517402,0.986024,0.166264,0.0105864,-92.0325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.68335,-0.26136,0.197956,66.307,-16.653,9.455,0.444336,1.30805,0.0890969,-0.543968,0.623986,0.987415,0.157438,0.0149872,-91.4988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.41322,-0.149072,0.12342,72.163,-15.555,47.397,0.600098,1.30078,0.000136495,-0.528832,1.36251,0.987695,0.155421,0.0173942,-89.6289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.43011,0.100672,0.146652,39.955,-59.902,86.559,0.833008,1.29364,-0.0224315,-0.455698,2.40428,0.986545,0.161073,0.0280182,-88.0964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-4.54815,0.341704,0.231836,-15.128,-123.952,92.964,0.997559,1.28666,-0.0685451,-0.41419,3.54752,0.984793,0.166175,0.0506894,-86.9677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.35014,0.4114,0.049368,-72.712,-179.34,43.066,0.897461,1.27987,-0.443443,-0.408669,4.33217,0.983281,0.164338,0.0784367,-94.2409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.53309,0.305888,-0.443828,-104.432,-217.526,-57.584,0.592773,1.27326,-1.06173,-0.34551,4.446,0.984461,0.143419,0.101332,-100.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-5.28818,0.248776,-0.937024,-99.735,-227.103,-180.743,0.416992,1.26685,-1.55459,-0.140387,4.14474,0.988167,0.102999,0.113653,-96.7586,-37.850902,144.9884883,369.707,0.4805,0.239679,-0.106651,0,9,0,1.08,0
-4.5012,0.330088,-1.20855,-64.66,-204.167,-298.717,0.493652,1.26063,-1.71778,0.188965,3.34095,0.991939,0.0502926,0.116309,-92.6331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-3.55982,0.339768,-1.22646,-7.93,-195.078,-344.589,0.689941,1.25462,-1.63797,0.347008,2.38948,0.993046,-0.00374103,0.117665,-88.4673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.69056,0.340252,-1.09481,48.556,-219.783,-321.043,0.774902,1.24882,-1.44858,0.40202,1.50868,0.99059,-0.0492657,0.127692,-82.5361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-2.00618,0.31218,-0.930248,87.657,-259.799,-249.612,0.731445,1.24328,-1.24951,0.374264,0.812793,0.985464,-0.0808571,0.149405,-77.1224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.47475,0.258456,-0.851356,101.87,-285.358,-172.386,0.628906,1.23801,-1.12964,0.293525,0.266589,0.979002,-0.0994838,0.177927,-72.3812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-1.00962,0.226028,-0.804892,107.421,-296.826,-100.04,0.543945,1.23304,-1.0228,0.224586,-0.211504,0.971964,-0.106363,0.209695,-66.1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.658724,0.201828,-0.700832,115.839,-296.582,-36.417,0.44873,1.22836,-0.858471,0.180486,-0.556977,0.964177,-0.103019,0.244439,-61.7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.342672,0.1331,-0.784564,110.959,-285.907,26.352,0.376953,1.22398,-0.856706,0.0841527,-0.901743,0.956518,-0.0910816,0.277087,-65.7915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
-0.098252,0.146652,-0.76714,112.179,-281.088,64.721,0.305664,1.21989,-0.766125,0.0955711,-1.15357,0.948676,-0.0725576,0.307813,-69.1989,-37.8509012,144.9884867,369.874,0.6625,0.245794,-0.0951551,0,9,0,1.08,0
0.03388,0.07502,-0.654368,124.562,-271.45,85.278,0.227051,1.21607,-0.605316,0.0402025,-1.25875,0.93869,-0.0511312,0.34095,-72.1443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.1815,0.021296,-0.57838,132.248,-252.052,102.114,0.197266,1.2125,-0.46926,0.00215635,-1.38433,0.927681,-0.0272842,0.372376,-64.8223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
0.2783,-0.023716,-0.540144,140.422,-230.397,116.998,0.152832,1.20923,-0.383787,-0.0242976,-1.47105,0.916574,-0.000805199,0.399865,-59.9086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
